date,persistence__both,persistence__long_only,har__both,har__long_only,shar__both,shar__long_only,har_rv_iv__both,har_rv_iv__long_only,har_x_lasso__both,har_x_lasso__long_only,hgb__both,hgb__long_only,lstm__both,lstm__long_only,lstm_x__both,lstm_x__long_only,combination__both,combination__long_only,always_short__both,always_long__both,always_long__long_only
2024-09-09,-0.01763889639104726,-0.01763889639104726,-0.01038273008606668,-0.01038273008606668,-0.01038273008606668,-0.01038273008606668,-0.006978561169547343,-0.006978561169547343,-0.017077702252947843,-0.017077702252947843,-0.03327062862390256,-0.03327062862390256,-0.006795424656897624,-0.008613988929935682,-0.024036116587072418,-0.025854680860110474,-0.021553779202603117,-0.021553779202603117,0.041910956831682826,-0.04653740069541504,-0.04653740069541504
2024-09-10,-0.0036688584450787175,-0.0036688584450787175,-0.0026045078541108734,-0.0026045078541108734,-0.0026045078541108734,-0.0026045078541108734,-0.0016450745316167106,-0.0016450745316167106,-0.003878212958069494,-0.003878212958069494,-0.00701704993795612,-0.00701704993795612,-0.0023138267948628133,-0.0026574862657167617,-0.005717690476599601,-0.006061349947453549,-0.00520060114279783,-0.00520060114279783,0.0076611995801385046,-0.010389823239559667,-0.010389823239559667
2024-09-11,0.001056575738455013,0.001056575738455013,0.0007326592148608346,0.0007326592148608346,0.0007326592148608345,0.0007326592148608346,-0.00043254283520847866,-0.00043254283520847866,0.0008772715220871855,0.0008772715220871852,-0.0006263882111638044,-0.0006263882111638043,-0.0002909056188576643,0.00017802956163559964,0.0011456156582785014,0.0016145508387717653,-0.0008478915016063316,-0.0008478915016063316,-0.011087394546546338,0.0016726938846298406,0.0016726938846298406
2024-09-12,-0.0008261822044211553,-0.0008261822044211553,0.0011084840837184712,0.0011084840837184712,0.0011084840837184712,0.001108484083718471,0.0025819898452712625,0.0025819898452712625,0.0025846716666555088,0.0025846716666555088,-0.002638480596335014,-0.002638480596335014,7.658957623139784e-05,-0.0017974403313626582,-0.002217262287679466,-0.004091292195273523,-0.002152033734689169,-0.002152033734689169,0.0042167272281087255,-0.01440193116307093,-0.01440193116307093
2024-09-13,-0.006966484670969908,-0.006966484670969908,-0.0035734121866470396,-0.003573412186647039,-0.0035734121866470396,-0.0035734121866470396,-0.004095526224284801,-0.004095526224284801,-0.007165020006358799,-0.007165020006358799,-0.01262117095487508,-0.01262117095487508,-0.000884914106131781,-0.0013827319146046133,-0.007202802956793597,-0.007700620765266429,-0.007459844157744397,-0.007459844157744397,0.004263406202031538,-0.014799871262651329,-0.014799871262651329
2024-09-16,-0.005578759754088277,-0.005578759754088277,-0.0028350381052864365,-0.0028350381052864365,-0.002835038105286436,-0.002835038105286436,-0.0023780487437593495,-0.0023780487437593495,-0.005052247408605863,-0.005052247408605863,-0.008359493726591748,-0.008359493726591748,-0.0012014533108139845,-0.0014125450554190416,-0.00465586382175522,-0.004866955566360277,-0.004388475991466726,-0.004388475991466725,0.010469937264242075,-0.011557814907869461,-0.011557814907869461
2024-09-17,0.0016306053806797779,0.0016306053806797779,0.0015781991916338565,0.0015781991916338565,0.0015781991916338565,0.0015781991916338565,0.0017594378458968525,0.0017594378458968525,0.002642923786916466,0.0026429237869164666,0.0033626348033460028,0.0033626348033460028,0.0013059630823006358,0.000811569255902805,0.002149350091516105,0.0016549562651182743,0.0023244863156776244,0.0023244863156776244,-0.0008939226637238533,0.0004516600069814896,0.0004516600069814896
2024-09-18,-0.02517660043196685,-0.02517660043196685,-0.011535244464733665,-0.011535244464733665,-0.011535244464733665,-0.011535244464733665,-0.011080764796816654,-0.011080764796816654,-0.026590418009465256,-0.026590418009465256,-0.04205681750041491,-0.0420568175004149,-0.002659274560021816,-0.0024738884111472534,-0.024701395643293607,-0.024516009494419042,-0.02044072236715436,-0.020440722367154364,0.039906514208595076,-0.04307426284202959,-0.04307426284202959
2024-09-19,0.0442059694839453,0.0442059694839453,0.022649257725702872,0.022649257725702872,0.022649257725702872,0.022649257725702872,0.020351399344362607,0.02035139934436261,0.0343853503337179,0.0343853503337179,0.05444009087753144,0.05444009087753145,0.006477271056544125,0.006990139732696616,0.031504869400080314,0.032017738076232816,0.024423205042429848,0.024423205042429848,-0.08937161504324433,0.06951970108860377,0.06951970108860377
2024-09-20,-0.019892326808530588,-0.019892326808530588,-0.011416415210277217,-0.011416415210277218,-0.011416415210277217,-0.011416415210277218,-0.011465559024803599,-0.011465559024803599,-0.015287935971023493,-0.015287935971023493,-0.01848019999429876,-0.01848019999429876,-0.0065720560558464244,-0.005398157136643022,-0.011415075414879119,-0.010241176495675717,-0.01128455401242409,-0.01128455401242409,0.006599774866074871,-0.015059225721530924,-0.015059225721530924
2024-09-23,-0.013929791672326507,-0.013929791672326507,-0.01091004915256104,-0.01091004915256104,-0.01091004915256104,-0.010910049152561038,-0.00895589490953533,-0.00895589490953533,-0.01342534975527665,-0.01342534975527665,-0.014272136186900822,-0.014272136186900822,-0.009778564315935883,-0.010319935564884091,-0.015593674485725633,-0.016135045734673843,-0.01342534975527665,-0.01342534975527665,0.03124398259279529,-0.033657465546235506,-0.033657465546235506
2024-09-24,-0.011629845463166453,-0.011629845463166453,-0.008601577219325645,-0.008601577219325645,-0.008601577219325645,-0.008601577219325645,-0.007020495753559695,-0.0070204957535596945,-0.012317333036059731,-0.012317333036059731,-0.01439839581044516,-0.01439839581044516,-0.0076195398093503106,-0.00875039564839419,-0.012453014134812593,-0.01358386997385647,-0.012317333036059731,-0.012317333036059731,0.02847405798967789,-0.031029553632317193,-0.031029553632317193
2024-09-25,-0.003475302071637977,-0.003475302071637977,-0.0025630630603096765,-0.0025630630603096765,-0.002563063060309677,-0.002563063060309677,-0.0020163402609773957,-0.0020163402609773957,-0.005457104740864356,-0.005457104740864356,-0.006744191944768189,-0.006744191944768191,-0.0030946843520297026,-0.0031157098103648992,-0.006008151118505359,-0.006029176576840555,-0.005457104740864356,-0.005457104740864356,0.0071492091741995655,-0.010931564108021081,-0.010931564108021081
2024-09-26,0.00838200082206251,0.00838200082206251,0.00556708160184132,0.00556708160184132,0.0055670816018413205,0.0055670816018413205,0.004720441245263942,0.004720441245263942,0.007355837421314137,0.007355837421314137,0.00924450410191701,0.009244504101917008,0.004847004369754014,0.005926879702508351,0.006517820259389649,0.007597695592143988,0.007355837421314137,0.007355837421314137,-0.02383481753455034,0.019814959144673655,0.019814959144673655
2024-09-27,-0.0056226659608613495,-0.0056226659608613495,-0.003004253927243331,-0.003004253927243331,-0.0030042539272433313,-0.0030042539272433313,-0.003217645815947064,-0.003217645815947065,0.0009301048755940487,0.0009301048755940481,0.00025509769752639155,0.0002550976975263926,0.008251015254377912,0.007329503080634779,0.00956838610011644,0.008646873926373304,0.0009301048755940487,0.0009301048755940487,-0.006299289254508018,0.0007847900962894163,0.0007847900962894163
2024-09-30,-0.005569588749166555,-0.005569588749166555,-0.004814118117734419,-0.0048141181177344195,-0.0048141181177344195,-0.0048141181177344195,-0.003844926774118465,-0.003844926774118465,-0.007877398193551982,-0.007877398193551982,-0.009424729935672319,-0.009424729935672319,-0.009398235795061303,-0.010964764039756266,-0.011478960520213142,-0.013045488764908105,-0.007877398193551982,-0.007877398193551982,0.0171823242581065,-0.021948124177818416,-0.021948124177818416
2024-10-01,0.008681915158829965,0.008681915158829965,0.00757207506415492,0.00757207506415492,0.00757207506415492,0.00757207506415492,0.0057311273444901134,0.0057311273444901134,0.015207655236608294,0.015207655236608294,0.018838373308227654,0.018838373308227647,0.022473429311999596,0.022609296251562886,0.026885415875271497,0.027021282814834784,0.015207655236608294,0.015207655236608294,-0.045007243344791406,0.0396570585401034,0.0396570585401034
2024-10-02,-0.009755066285017745,-0.009755066285017745,-0.006182127085786841,-0.006182127085786841,-0.006182127085786842,-0.006182127085786842,-0.0038619426084219653,-0.0038619426084219653,-0.010275502056931587,-0.010275502056931589,-0.012108470319250568,-0.012108470319250568,-0.014444243013477803,-0.014316121182488654,-0.01863016542919973,-0.018502043598210578,-0.010275502056931587,-0.010275502056931587,0.0341651803632455,-0.036596032215569375,-0.036596032215569375
