date,close,ret
2020-06-08,323.2,0.012087
2020-06-09,320.79,-0.007457
2020-06-10,319,-0.00558
2020-06-11,300.61,-0.057649
2020-06-12,304.21,0.011976
2020-06-15,307.05,0.009336
2020-06-16,312.96,0.019248
2020-06-17,311.66,-0.004154
2020-06-18,311.78,0.000385
2020-06-19,308.64,-0.005689
2020-06-22,310.62,0.006415
2020-06-23,312.05,0.004604
2020-06-24,304.09,-0.025509
2020-06-25,307.35,0.010721
2020-06-26,300.05,-0.023751
2020-06-29,304.46,0.014698
2020-06-30,308.36,0.01281
2020-07-01,310.52,0.007005
2020-07-02,312.23,0.005507
2020-07-06,317.05,0.015437
2020-07-07,313.78,-0.010314
2020-07-08,316.18,0.007649
2020-07-09,314.38,-0.005693
2020-07-10,317.59,0.010211
2020-07-13,314.84,-0.008659
2020-07-14,318.92,0.012959
2020-07-15,321.85,0.009187
2020-07-16,320.79,-0.003293
2020-07-17,321.72,0.002899
2020-07-20,324.32,0.008082
2020-07-21,325.01,0.002128
2020-07-22,326.86,0.005692
2020-07-23,322.96,-0.011932
2020-07-24,320.88,-0.00644
2020-07-27,323.22,0.007292
2020-07-28,321.17,-0.006342
2020-07-29,325.12,0.012299
2020-07-30,323.96,-0.003568
2020-07-31,326.52,0.007902
2020-08-03,328.79,0.006952
2020-08-04,330.06,0.003863
2020-08-05,332.11,0.006211
2020-08-06,334.33,0.006685
2020-08-07,334.57,0.000718
2020-08-10,335.57,0.002989
2020-08-11,332.8,-0.008255
2020-08-12,337.44,0.013942
2020-08-13,336.83,-0.001808
2020-08-14,336.84,3e-05
2020-08-17,337.91,0.003177
2020-08-18,338.64,0.00216
2020-08-19,337.23,-0.004164
2020-08-20,338.28,0.003114
2020-08-21,339.48,0.003547
2020-08-24,342.92,0.010133
2020-08-25,344.12,0.003499
2020-08-26,347.57,0.010026
2020-08-27,348.33,0.002187
2020-08-28,350.58,0.006459
2020-08-31,349.31,-0.003623
2020-09-01,352.6,0.009419
2020-09-02,357.7,0.014464
2020-09-03,345.39,-0.034414
2020-09-04,342.57,-0.008165
2020-09-08,333.21,-0.027323
2020-09-09,339.79,0.019747
2020-09-10,333.89,-0.017364
2020-09-11,334.06,0.000509
2020-09-14,338.46,0.013171
2020-09-15,340.17,0.005052
2020-09-16,338.82,-0.003969
2020-09-17,335.84,-0.008795
2020-09-18,330.65,-0.011466
2020-09-21,326.97,-0.01113
2020-09-22,330.3,0.010184
2020-09-23,322.64,-0.023191
2020-09-24,323.5,0.002665
2020-09-25,328.73,0.016167
2020-09-28,334.19,0.016609
2020-09-29,332.37,-0.005446
2020-09-30,334.89,0.007582
2020-10-01,337.04,0.00642
2020-10-02,333.84,-0.009494
2020-10-05,339.76,0.017733
2020-10-06,334.93,-0.014216
2020-10-07,340.76,0.017407
2020-10-08,343.78,0.008863
2020-10-09,346.85,0.00893
2020-10-12,352.43,0.016088
2020-10-13,350.13,-0.006526
2020-10-14,347.93,-0.006283
2020-10-15,347.5,-0.001236
2020-10-16,347.29,-0.000604
2020-10-19,342.01,-0.015203
2020-10-20,343.38,0.004006
2020-10-21,342.73,-0.001893
2020-10-22,344.61,0.005485
2020-10-23,345.78,0.003395
2020-10-26,339.39,-0.01848
2020-10-27,338.22,-0.003447
2020-10-28,326.66,-0.034179
2020-10-29,329.98,0.010164
2020-10-30,326.54,-0.010425
2020-11-02,330.2,0.011208
2020-11-03,336.03,0.017656
2020-11-04,343.54,0.022349
2020-11-05,350.24,0.019503
2020-11-06,350.16,-0.000228
2020-11-09,354.56,0.012566
2020-11-10,354.04,-0.001467
2020-11-11,356.67,0.007429
2020-11-12,353.21,-0.009701
2020-11-13,358.1,0.013844
2020-11-16,362.57,0.012483
2020-11-17,360.62,-0.005378
2020-11-18,356.28,-0.012035
2020-11-19,357.78,0.00421
2020-11-20,355.33,-0.006848
2020-11-23,357.46,0.005994
2020-11-24,363.22,0.016114
2020-11-25,362.66,-0.001542
2020-11-27,363.67,0.002785
2020-11-30,362.06,-0.004427
2020-12-01,366.02,0.010937
2020-12-02,366.79,0.002104
2020-12-03,366.69,-0.000273
2020-12-04,369.85,0.008618
2020-12-07,369.09,-0.002055
2020-12-08,370.17,0.002926
2020-12-09,366.85,-0.008969
2020-12-10,366.73,-0.000327
2020-12-11,366.3,-0.001173
2020-12-14,364.66,-0.004477
2020-12-15,369.59,0.013519
2020-12-16,370.17,0.001569
2020-12-17,372.24,0.005592
2020-12-18,369.18,-0.003976
2020-12-21,367.86,-0.003576
2020-12-22,367.24,-0.001685
2020-12-23,367.57,0.000899
2020-12-24,369,0.00389
2020-12-28,372.17,0.008591
2020-12-29,371.46,-0.001908
2020-12-30,371.99,0.001427
2020-12-31,373.88,0.005081
2021-01-04,368.79,-0.013614
2021-01-05,371.33,0.006887
2021-01-06,373.55,0.005979
2021-01-07,379.1,0.014857
2021-01-08,381.26,0.005698
2021-01-11,378.69,-0.006741
2021-01-12,378.77,0.000211
2021-01-13,379.79,0.002693
2021-01-14,378.46,-0.003502
2021-01-15,375.7,-0.007293
2021-01-19,378.65,0.007852
2021-01-20,383.89,0.013839
2021-01-21,384.24,0.000912
2021-01-22,382.88,-0.003539
2021-01-25,384.39,0.003944
2021-01-26,383.79,-0.001561
2021-01-27,374.41,-0.02444
2021-01-28,377.63,0.0086
2021-01-29,370.07,-0.02002
2021-02-01,376.23,0.016646
2021-02-02,381.55,0.01414
2021-02-03,381.85,0.000786
2021-02-04,386.19,0.011366
2021-02-05,387.71,0.003936
2021-02-08,390.51,0.007222
2021-02-09,390.25,-0.000666
2021-02-10,390.08,-0.000436
2021-02-11,390.71,0.001615
2021-02-12,392.64,0.00494
2021-02-16,392.3,-0.000866
2021-02-17,392.39,0.000229
2021-02-18,390.72,-0.004256
2021-02-19,390.03,-0.001766
2021-02-22,387.03,-0.007692
2021-02-23,387.5,0.001214
2021-02-24,391.77,0.011019
2021-02-25,382.33,-0.024096
2021-02-26,380.36,-0.005153
2021-03-01,389.58,0.02424
2021-03-02,386.54,-0.007803
2021-03-03,381.42,-0.013246
2021-03-04,376.7,-0.012375
2021-03-05,383.63,0.018397
2021-03-08,381.72,-0.004979
2021-03-09,387.17,0.014278
2021-03-10,389.58,0.006225
2021-03-11,393.53,0.010139
2021-03-12,394.06,0.001347
2021-03-15,396.41,0.005964
2021-03-16,395.91,-0.001261
2021-03-17,397.26,0.00341
2021-03-18,391.48,-0.01455
2021-03-19,389.48,-0.001845
2021-03-22,392.59,0.007985
2021-03-23,389.5,-0.007871
2021-03-24,387.52,-0.005083
2021-03-25,389.7,0.005626
2021-03-26,395.98,0.016115
2021-03-29,395.78,-0.000505
2021-03-30,394.73,-0.002653
2021-03-31,396.33,0.004053
2021-04-01,400.61,0.010799
2021-04-05,406.36,0.014353
2021-04-06,406.12,-0.000591
2021-04-07,406.59,0.001157
2021-04-08,408.52,0.004747
2021-04-09,411.49,0.00727
2021-04-12,411.64,0.000365
2021-04-13,412.86,0.002964
2021-04-14,411.45,-0.003415
2021-04-15,415.87,0.010742
2021-04-16,417.26,0.003342
2021-04-19,415.21,-0.004913
2021-04-20,412.17,-0.007322
2021-04-21,416.07,0.009462
2021-04-22,412.27,-0.009133
2021-04-23,416.74,0.010842
2021-04-26,417.61,0.002088
2021-04-27,417.52,-0.000216
2021-04-28,417.4,-0.000287
2021-04-29,420.06,0.006373
2021-04-30,417.3,-0.006571
2021-05-03,418.2,0.002157
2021-05-04,415.62,-0.006169
2021-05-05,415.75,0.000313
2021-05-06,419.07,0.007986
2021-05-07,422.12,0.007278
2021-05-10,417.94,-0.009902
2021-05-11,414.21,-0.008925
2021-05-12,405.41,-0.021245
2021-05-13,410.28,0.012013
2021-05-14,416.58,0.015355
2021-05-17,415.52,-0.002545
2021-05-18,411.94,-0.008616
2021-05-19,410.86,-0.002622
2021-05-20,415.28,0.010758
2021-05-21,414.94,-0.000819
2021-05-24,419.17,0.010194
2021-05-25,418.24,-0.002219
2021-05-26,419.07,0.001985
2021-05-27,419.29,0.000525
2021-05-28,420.04,0.001789
2021-06-01,419.67,-0.000881
2021-06-02,420.33,0.001573
2021-06-03,418.77,-0.003711
2021-06-04,422.6,0.009146
2021-06-07,422.19,-0.00097
2021-06-08,422.28,0.000213
2021-06-09,421.65,-0.001492
2021-06-10,423.61,0.004648
2021-06-11,424.31,0.001652
2021-06-14,425.26,0.002239
2021-06-15,424.48,-0.001834
2021-06-16,422.11,-0.005583
2021-06-17,421.97,-0.000332
2021-06-18,414.92,-0.013447
2021-06-21,420.86,0.014316
2021-06-22,423.11,0.005346
2021-06-23,422.6,-0.001205
2021-06-24,425.1,0.005916
2021-06-25,426.61,0.003552
2021-06-28,427.47,0.002016
2021-06-29,427.7,0.000538
2021-06-30,428.06,0.000842
2021-07-01,430.43,0.005537
2021-07-02,433.72,0.007644
2021-07-06,432.93,-0.001821
2021-07-07,434.46,0.003534
2021-07-08,430.92,-0.008148
2021-07-09,435.52,0.010675
2021-07-12,437.08,0.003582
2021-07-13,435.59,-0.003409
2021-07-14,436.24,0.001492
2021-07-15,434.75,-0.003416
2021-07-16,431.34,-0.007844
2021-07-19,424.97,-0.014768
2021-07-20,431.06,0.01433
2021-07-21,434.55,0.008096
2021-07-22,435.46,0.002094
2021-07-23,439.94,0.010288
2021-07-26,441.02,0.002455
2021-07-27,439.01,-0.004558
2021-07-28,438.83,-0.00041
2021-07-29,440.65,0.004147
2021-07-30,438.51,-0.004856
2021-08-02,437.59,-0.002098
2021-08-03,441.15,0.008135
2021-08-04,438.98,-0.004919
2021-08-05,441.76,0.006333
2021-08-06,442.49,0.001652
2021-08-09,442.13,-0.000814
2021-08-10,442.68,0.001244
2021-08-11,443.78,0.002485
2021-08-12,445.11,0.002997
2021-08-13,445.92,0.00182
2021-08-16,446.97,0.002355
2021-08-17,444.04,-0.006555
2021-08-18,439.18,-0.010945
2021-08-19,439.86,0.001548
2021-08-20,443.36,0.007957
2021-08-23,447.26,0.008797
2021-08-24,447.97,0.001587
2021-08-25,448.91,0.002098
2021-08-26,446.26,-0.005903
2021-08-27,450.25,0.008941
2021-08-30,452.23,0.004398
2021-08-31,451.56,-0.001482
2021-09-01,451.8,0.000531
2021-09-02,453.19,0.003077
2021-09-03,453.08,-0.000243
2021-09-07,451.46,-0.003576
2021-09-08,450.91,-0.001218
2021-09-09,448.98,-0.00428
2021-09-10,445.44,-0.007885
2021-09-13,446.58,0.002559
2021-09-14,444.17,-0.005397
2021-09-15,447.88,0.008353
2021-09-16,447.17,-0.001585
2021-09-17,441.4,-0.00971
2021-09-20,434.04,-0.016674
2021-09-21,433.63,-0.000945
2021-09-22,437.86,0.009755
2021-09-23,443.18,0.01215
2021-09-24,443.91,0.001647
2021-09-27,442.64,-0.002861
2021-09-28,433.72,-0.020152
2021-09-29,434.45,0.001683
2021-09-30,429.14,-0.012222
2021-10-01,434.24,0.011884
2021-10-04,428.64,-0.012896
2021-10-05,433.1,0.010405
2021-10-06,434.9,0.004156
2021-10-07,438.66,0.008646
2021-10-08,437.86,-0.001824
2021-10-11,434.69,-0.00724
2021-10-12,433.62,-0.002462
2021-10-13,435.18,0.003598
2021-10-14,442.5,0.016821
2021-10-15,445.87,0.007616
2021-10-18,447.19,0.002961
2021-10-19,450.64,0.007715
2021-10-20,452.41,0.003928
2021-10-21,453.59,0.002608
2021-10-22,453.12,-0.001036
2021-10-25,455.55,0.005363
2021-10-26,455.96,0.0009
2021-10-27,453.94,-0.00443
2021-10-28,458.32,0.009649
2021-10-29,459.25,0.002029
2021-11-01,460.04,0.00172
2021-11-02,461.9,0.004043
2021-11-03,464.72,0.006105
2021-11-04,466.91,0.004713
2021-11-05,468.53,0.00347
2021-11-08,468.93,0.000854
2021-11-09,467.38,-0.003305
2021-11-10,463.62,-0.008045
2021-11-11,463.77,0.000324
2021-11-12,467.27,0.007547
2021-11-15,467.43,0.000342
2021-11-16,469.28,0.003958
2021-11-17,468.14,-0.002429
2021-11-18,469.73,0.003396
2021-11-19,468.89,-0.001788
2021-11-22,467.57,-0.002815
2021-11-23,468.19,0.001326
2021-11-24,469.44,0.00267
2021-11-26,458.97,-0.022303
2021-11-29,464.6,0.012267
2021-11-30,455.56,-0.019458
2021-12-01,450.5,-0.011107
2021-12-02,457.4,0.015316
2021-12-03,453.42,-0.008701
2021-12-06,458.79,0.011843
2021-12-07,468.28,0.020685
2021-12-08,469.52,0.002648
2021-12-09,466.35,-0.006752
2021-12-10,470.74,0.009413
2021-12-13,466.57,-0.008858
2021-12-14,463.36,-0.00688
2021-12-15,470.6,0.015625
2021-12-16,466.45,-0.008819
2021-12-17,459.87,-0.010605
2021-12-20,454.98,-0.010633
2021-12-21,463.06,0.017759
2021-12-22,467.69,0.009999
2021-12-23,470.6,0.006222
2021-12-27,477.26,0.014152
2021-12-28,476.87,-0.000817
2021-12-29,477.48,0.001279
2021-12-30,476.16,-0.002765
2021-12-31,474.96,-0.00252
2022-01-03,477.71,0.00579
2022-01-04,477.55,-0.000335
2022-01-05,468.38,-0.019202
2022-01-06,467.94,-0.000939
2022-01-07,466.09,-0.003954
2022-01-10,465.51,-0.001244
2022-01-11,469.75,0.009108
2022-01-12,471.02,0.002704
2022-01-13,464.53,-0.013779
2022-01-14,464.72,0.000409
2022-01-18,456.49,-0.01771
2022-01-19,451.75,-0.010384
2022-01-20,446.75,-0.011068
2022-01-21,437.98,-0.019631
2022-01-24,439.84,0.004247
2022-01-25,434.47,-0.012209
2022-01-26,433.38,-0.002509
2022-01-27,431.24,-0.004938
2022-01-28,441.95,0.024835
2022-01-31,449.91,0.018011
2022-02-01,452.95,0.006757
2022-02-02,457.35,0.009714
2022-02-03,446.6,-0.023505
2022-02-04,448.7,0.004702
2022-02-07,447.26,-0.003209
2022-02-08,450.94,0.008228
2022-02-09,457.54,0.014636
2022-02-10,449.32,-0.017966
2022-02-11,440.46,-0.019719
2022-02-14,439.02,-0.003269
2022-02-15,446.1,0.016127
2022-02-16,446.6,0.001121
2022-02-17,437.06,-0.021361
2022-02-18,434.23,-0.006475
2022-02-22,429.57,-0.010732
2022-02-23,421.95,-0.017739
2022-02-24,428.3,0.015049
2022-02-25,437.75,0.022064
2022-02-28,436.63,-0.002559
2022-03-01,429.98,-0.01523
2022-03-02,437.89,0.018396
2022-03-03,435.71,-0.004978
2022-03-04,432.17,-0.008125
2022-03-07,419.43,-0.029479
2022-03-08,416.25,-0.007582
2022-03-09,427.41,0.026811
2022-03-10,425.48,-0.004516
2022-03-11,420.07,-0.012715
2022-03-14,417,-0.007308
2022-03-15,426.17,0.02199
2022-03-16,435.62,0.022174
2022-03-17,441.07,0.012511
2022-03-18,444.52,0.010919
